# This is a modified file with test data.
# This file was originall produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
#  It has since been modified.
#  Tue Jul  9 17:39:41 2019
#  User preference: *
K05194.01,,
K05197.01,,
K05210.01,,
K05264.01,,
K05266.01,,
K05270.01,,
K05292.01,,
K05295.01,,
K05309.01,,
K05342.01,,
K05349.01,,
K05350.01,,
K05352.01,,
K05356.01,,
K05362.01,,
K05363.01,,
K05364.01,,
K05367.01,,
K05368.01,,
K05374.01,,
K05377.01,,
K05383.01,,
K05397.01,,
K05400.01,,
K05402.01,,
K05404.01,,
K05405.01,,
K05422.01,,
K05424.01,,
K05425.01,,
K05428.01,,
K05429.01,,
K05431.01,,
K05432.01,,
K05437.01,,
K05447.01,,
K05450.01,,
K05467.01,,
K05494.01,,
K05496.01,,
K05504.01,,
K05533.01,,
K05537.01,,
K05549.01,,
K05561.01,,
K05576.01,,
K05599.01,,
K05619.01,,
K05620.01,,
K05634.01,,
K05637.01,,
K05644.01,,
K05645.01,,
K05656.01,,
K05668.01,,
K05670.01,,
K05673.01,,
K05697.01,,
K05701.01,,
K05709.01,,
K05710.01,,
K05716.01,,
K05734.01,,
K05751.01,,
K05756.01,,
K05759.01,,
K05781.01,,
K05783.01,,
K05785.01,,
K05795.01,,
K05803.01,,
K05807.01,,
K05808.01,,
K05809.01,,
K05811.01,,
K05813.01,,
K05820.01,,
K05821.01,,
K05824.01,,
K05836.01,,
K05837.01,,
K05843.01,,
K05857.01,,
K05872.01,,
K05880.01,,
K05882.01,,
K05905.01,,
K05916.01,,
K05926.01,,
K05928.01,,
K05931.01,,
K05935.01,,
K05936.01,,
K05946.01,,
K05951.01,,
K05955.01,,
K05966.01,,
K05975.01,,
K05977.01,,
K06048.02,,
K06097.01,,
K06099.02,,
K06106.01,,
K06115.01,,
K06127.01,,
K06136.01,,
K06142.01,,
K06142.03,,
K06143.02,,
K06148.01,,
K06150.01,,
K06154.01,,
K06158.02,,
K06164.02,,
K06170.01,,
K06176.02,,
K06180.01,,
K06197.01,,
K06202.01,,
K06203.01,,
K06210.01,,
K06216.01,,
K06216.02,,
K06224.01,,
K06237.02,,
K06238.01,,
K06239.02,,
K06242.01,,
K06242.02,,
K06249.01,,
K06298.01,,
K06340.01,,
K06341.01,,
K06378.01,,
K06402.01,,
K06430.01,,
K06437.01,,
K06485.01,,
K06489.01,,
K06503.02,,
K06505.01,,
K06507.01,,
K06516.02,,
K06528.01,,
K06529.01,,
K06530.01,,
K06542.01,,
K06560.01,,
K06598.01,,
K06610.01,,
K06656.01,,
K06660.01,,
K06697.01,,
K06698.01,,
K06744.01,,
K06747.01,,
K06759.01,,
K06768.01,,
K06835.01,,
K06850.01,,
K06855.01,,
K06876.01,,
K06884.01,,
K06886.01,,
K06910.01,,
K06927.01,,
K06946.01,,
K06965.01,,
K07060.01,,
K07080.01,,
K07094.01,,
K07111.01,,
K07168.01,,
K07175.01,,
K07190.01,,
K07194.01,,
K07226.01,,
K07240.01,,
K07250.01,,
K07255.01,,
K07263.01,,
K07298.01,,
K07324.01,,
K07368.01,,
K07395.01,,
K07474.01,,
K07528.01,,
K07551.01,,
K07561.01,,
K07562.01,,
K07566.01,,
K07569.01,,
K07582.01,,
K07596.01,,
K07600.01,,
K07604.01,,
K07607.01,,
K07608.01,,
K07620.01,,
K07730.01,,
K07928.01,,
K07946.01,,
K07973.01,,
K08011.01,,
K08013.01,,
K08157.01,,
K08179.01,,
K01174.01,,25.0
K08196.01,,92.0
K05228.01,,94.0
K05162.01,,101.0
K05930.01,,106.0
K00099.01,,109.0
K07568.01,,109.0
K05765.01,,115.0
K05624.01,,116.0
K05265.01,,125.0
K00490.02,Kepler-167 e,129.0
K05641.01,,131.0
K05069.01,,132.0
K07592.01,,132.0
K08173.01,,133.0
K08115.01,,134.0
K04971.01,,135.0
K01096.01,,139.0
K04132.01,,140.0
K07567.01,,143.0
K07776.01,,144.0
K05133.01,,145.0
K05971.01,,149.0
K05531.01,,150.0
K08105.01,,151.0
K05153.01,,152.0
K05616.01,,152.0
K01421.01,,157.0
K04848.01,,157.0
K08230.01,,157.0
K04289.01,,158.0
K05574.01,,158.0
K05535.01,,159.0
K07565.01,,159.0
K03138.02,,161.0
K05049.01,,164.0
K03975.01,Kepler-1536 b,166.0
K05285.01,,166.0
K05387.01,,167.0
K05082.01,,168.0
K01192.01,,169.0
K06215.01,,169.0
K01902.01,,170.0
K04502.01,,171.0
K05897.01,,172.0
K08215.01,,172.0
K04998.01,,173.0
K08290.01,,173.0
K08152.01,,175.0
K08178.01,,175.0
K04427.01,,176.0
K00435.02,,177.0
K00571.05,Kepler-186 f,177.0
K01274.01,Kepler-421 b,178.0
K04521.01,,178.0
K08007.01,,179.0
K05764.01,,180.0
K00959.01,,181.0
K02828.02,,181.0
K05014.01,,181.0
K05454.01,Kepler-1630 b,182.0
K05891.01,,182.0
K04050.01,,183.0
K05203.01,,184.0
K05884.01,,185.0
K04356.01,Kepler-1593 b,186.0
K05725.01,,186.0
K05538.01,,187.0
K05649.01,,187.0
K07930.01,,187.0
K00868.01,,188.0
K07724.01,,188.0
K04622.01,Kepler-441 b,189.0
K05559.01,,189.0
K05723.01,,189.0
K05793.01,,189.0
K05643.01,,190.0
K08222.01,,190.0
K00841.05,,191.0
K05366.01,,191.0
K06681.01,,191.0
K04777.02,,192.0
K05540.01,,192.0
K04721.01,,193.0
K05838.01,,193.0
K07591.01,,193.0
K05648.01,,194.0
K00771.01,,196.0
K02281.02,,196.0
K02418.01,Kepler-1229 b,196.0
K05294.01,,196.0
K05570.01,,196.0
K05595.01,,196.0
K05829.01,,196.0
K05871.01,,196.0
K08187.01,,196.0
K01788.02,,197.0
K04902.01,,197.0
K05562.01,,197.0
K04961.01,,198.0
K04974.01,,198.0
K05442.01,,198.0
K05518.01,,198.0
K08094.01,,198.0
K05258.01,,199.0
K05588.01,,199.0
K05972.01,,199.0
K08012.01,,199.0
K02770.01,,200.0
K04019.01,,200.0
K05009.01,,200.0
K05622.01,Kepler-1635 b,200.0
K04238.01,,201.0
K04994.01,,201.0
K06428.01,,201.0
K01422.04,Kepler-296 f,202.0
K02703.01,Kepler-1318 b,202.0
K03263.01,,202.0
K04672.01,,202.0
K04984.01,,202.0
K05170.01,,202.0
K05303.01,,202.0
K07716.01,,202.0
K08207.01,,202.0
K08261.01,,202.0
K05741.01,,203.0
K05789.01,,203.0
K06384.01,,203.0
K07785.01,,203.0
K08247.01,,203.0
K08251.01,,203.0
K01596.02,Kepler-309 c,204.0
K05749.01,,204.0
K08201.01,,204.0
K06883.01,,205.0
K08176.01,,205.0
K08185.01,,205.0
K01032.01,,206.0
K05130.01,,206.0
K05398.01,,206.0
K05545.01,,206.0
K05550.01,,206.0
K08198.01,,206.0
K00701.04,Kepler-62 f,207.0
K03538.01,,207.0
K05365.01,,207.0
K08238.01,,207.0
K08275.01,,207.0
K03028.02,,208.0
K05687.01,,208.0
K07923.01,,208.0
K08033.01,,208.0
K08047.01,,208.0
K04385.02,Kepler-1600 b,209.0
K05539.01,,209.0
K05775.01,,209.0
K05879.01,,209.0
K05978.01,,209.0
K07542.01,,209.0
K05399.01,,210.0
K05547.01,,210.0
K05556.01,,210.0
K05755.01,,210.0
K08124.01,,210.0
K02078.02,Kepler-1086 c,211.0
K03138.01,Kepler-1649 b,211.0
K03923.01,,211.0
K04249.01,,211.0
K04555.01,,211.0
K04986.01,,211.0
K06151.01,,211.0
K00518.03,Kepler-174 d,212.0
K05798.01,,212.0
K05819.01,,212.0
K05896.01,,212.0
K07040.01,,212.0
K07959.01,,212.0
K08144.01,,212.0
K01289.02,,214.0
K01466.01,,214.0
K05492.01,,214.0
K06734.01,,214.0
K07651.01,,214.0
K01232.02,,215.0
K02686.01,,215.0
K04786.01,,215.0
K05391.01,,215.0
K05477.01,,215.0
K05712.01,,215.0
K05760.01,,215.0
K06482.01,,215.0
K07932.01,,215.0
K00422.01,,216.0
K04079.01,,216.0
K04981.01,,216.0
K04989.01,,216.0
K05498.01,,216.0
K05505.01,,216.0
K05893.01,,216.0
K06184.01,,216.0
K08071.01,,216.0
K08111.01,,216.0
K00806.05,,217.0
K02570.01,,217.0
K05135.01,,217.0
K05412.01,,217.0
K05693.01,,217.0
K05870.01,,217.0
K07136.01,,217.0
K07605.01,,217.0
K08095.01,,217.0
K08118.01,,217.0
K04931.01,,218.0
K05434.01,,218.0
K07223.01,,218.0
K08171.01,,218.0
K04798.01,,219.0
K05091.01,,219.0
K05904.01,,219.0
K05924.01,,219.0
K05953.01,,219.0
K07953.01,,219.0
K08141.01,,219.0
K03186.01,,220.0
K03514.01,,220.0
K03932.01,,220.0
K04432.01,,220.0
K07016.01,Kepler-452 b,220.0
K07549.01,,220.0
K01126.02,,221.0
K05385.01,,221.0
K05679.01,,221.0
K07124.02,,221.0
K07588.01,,221.0
K08112.01,,221.0
K00806.04,,222.0
K03547.01,,222.0
K05853.01,,222.0
K05948.01,,222.0
K06817.01,,222.0
K00375.01,,223.0
K03507.01,,223.0
K05470.01,,223.0
K05473.01,,223.0
K05612.01,,223.0
K05929.01,,223.0
K08126.01,,223.0
K00433.02,Kepler-553 c,224.0
K05017.01,,224.0
K05199.01,,224.0
K05237.01,,224.0
K08273.01,,224.0
K08287.01,,224.0
K04525.01,,225.0
K04583.01,,225.0
K05268.01,,225.0
K05278.01,,225.0
K05290.01,,225.0
K05386.01,,225.0
K06108.01,,225.0
K06343.01,,225.0
K07470.01,,225.0
K08208.02,,225.0
K08220.01,,225.0
K00902.01,,226.0
K04200.01,,226.0
K05536.01,,226.0
K08083.01,,226.0
K08239.01,,226.0
K08253.01,,226.0
K04362.01,,227.0
K05202.01,,227.0
K05465.01,,227.0
K04719.01,,228.0
K05239.01,,228.0
K06786.01,,228.0
K07921.01,,228.0
K08193.01,,228.0
K08262.01,,228.0
K08281.01,,228.0
K04087.01,Kepler-440 b,229.0
K05073.01,,229.0
K06880.01,,229.0
K08142.01,,229.0
K04964.01,,230.0
K05506.01,,230.0
K05796.01,,230.0
K05844.01,,230.0
K05957.01,,230.0
K06104.02,,230.0
K08088.01,,230.0
K08169.01,,230.0
K08260.01,,230.0
K04703.01,,231.0
K05256.01,,231.0
K05792.01,,231.0
K06425.01,,231.0
K08208.01,,231.0
K04104.01,,232.0
K05097.01,,232.0
K05653.01,,232.0
K07954.01,,232.0
K07997.01,,232.0
K08063.01,,232.0
K00854.01,Kepler-705 b,233.0
K02992.01,,233.0
K04285.01,,233.0
K04745.01,Kepler-443 b,233.0
K05932.01,,233.0
K08174.01,,233.0
K02210.02,Kepler-1143 c,234.0
K05087.01,,234.0
K06981.01,,234.0
K07845.01,,234.0
K08155.01,,234.0
K00841.04,,235.0
K03554.01,,235.0
K04281.01,,235.0
K04445.01,,235.0
K04988.01,,235.0
K05060.01,,235.0
K05276.01,,235.0
K05491.01,,235.0
K08165.01,,235.0
K00881.02,Kepler-712 c,236.0
K03173.01,,236.0
K04154.01,,236.0
K05338.01,,236.0
K05413.01,,236.0
K06239.01,,236.0
K06295.01,,236.0
K08235.01,,236.0
K02194.03,,237.0
K02926.05,,237.0
K03862.01,,237.0
K04107.01,,237.0
K04781.02,,237.0
K05042.01,,237.0
K05488.01,,237.0
K07235.01,,237.0
K07700.01,,237.0
K08167.01,,237.0
K01137.01,,238.0
K01208.01,,238.0
K04322.01,,238.0
K05236.01,,238.0
K05337.01,,238.0
K02020.01,Kepler-1058 b,239.0
K05201.01,,239.0
K07983.01,,239.0
K01298.02,Kepler-283 c,240.0
K01772.01,,240.0
K02933.01,,240.0
K03444.02,,240.0
K05065.01,,240.0
K05416.01,Kepler-1628 b,240.0
K05522.01,,240.0
K05602.01,,240.0
K08242.01,,240.0
K00682.01,,241.0
K01431.01,,241.0
K02762.01,Kepler-1341 b,241.0
K04036.01,Kepler-1544 b,241.0
K04742.01,Kepler-442 b,241.0
K05144.01,,241.0
K05389.01,,241.0
K05560.01,,241.0
K05702.01,,241.0
K05790.01,,241.0
K06413.01,,241.0
K08104.01,,241.0
K01168.01,,242.0
K02626.01,Kepler-1652 b,242.0
K04330.01,,242.0
K04880.01,,242.0
K05269.01,,242.0
K05592.01,,242.0
K06429.01,,242.0
K07345.01,,242.0
K07659.01,,242.0
K07742.01,,242.0
K08148.01,,242.0
K05216.01,,243.0
K05238.01,,243.0
K07935.01,,243.0
K03010.01,Kepler-1410 b,244.0
K04233.01,,244.0
K05357.01,,244.0
K05284.01,,245.0
K05927.01,,245.0
K05958.01,,245.0
K07841.01,,245.0
K07848.01,,245.0
K08175.01,,245.0
K08236.01,,245.0
K04453.01,,246.0
K05120.01,,246.0
K07537.01,,246.0
K07711.01,,246.0
K08092.01,,246.0
K04418.01,,247.0
K05589.01,,247.0
K08048.01,,247.0
K01422.05,Kepler-296 e,248.0
K02834.01,Kepler-1362 b,248.0
K04734.01,,248.0
K05085.01,,248.0
K05610.01,,248.0
K05706.01,Kepler-1636 b,248.0
K06392.01,,248.0
K06464.03,,248.0
K07963.01,,248.0
K08164.01,,248.0
K03456.02,,249.0
K05200.01,,249.0
K05777.01,,249.0
K05835.01,,249.0
K05949.01,,249.0
K07626.01,,249.0
K08270.01,,249.0
K04322.02,,250.0
K04785.01,,250.0
K05244.01,,250.0
K05541.01,,250.0
K08138.01,,250.0
K01209.01,,251.0
K05039.01,,251.0
K05613.01,,251.0
K05878.01,,251.0
K05969.01,,251.0
K07890.01,,251.0
K03761.01,,252.0
K04402.01,,252.0
K05478.01,,252.0
K07861.01,,252.0
K08123.01,,252.0
K03447.01,,253.0
K04100.01,,253.0
K04247.01,,253.0
K04579.01,,253.0
K04978.01,,253.0
K05443.01,,253.0
K05903.01,,253.0
K07894.01,,253.0
K08137.01,,253.0
K08229.01,,253.0
K04933.01,,254.0
K05395.01,,254.0
K05737.01,,254.0
K06455.01,,254.0
K07703.01,,254.0
K00231.01,,255.0
K04404.01,,255.0
K04687.01,,255.0
K04990.01,,255.0
K05726.01,,255.0
K08294.01,,255.0
K08296.01,,255.0
K03605.01,,256.0
K04830.01,,256.0
K05861.01,,256.0
K08049.01,,256.0
K08085.01,,256.0
K00087.01,Kepler-22 b,257.0
K05184.01,,257.0
K05627.01,,257.0
K05938.01,,257.0
K06566.01,,257.0
K07587.01,,257.0
K08100.01,,257.0
K08248.01,,257.0
K01830.02,Kepler-967 c,258.0
K04531.01,,258.0
K04878.01,,258.0
K05546.01,,258.0
K05609.01,,258.0
K07880.01,,258.0
K08125.01,,258.0
K08204.01,,258.0
K08293.01,,258.0
K03582.01,,259.0
K05227.01,,259.0
K05551.01,,259.0
K05767.01,,259.0
K07725.01,,259.0
K07853.01,,259.0
K08224.01,,259.0
K08272.01,,259.0
K01192.02,,260.0
K01876.01,Kepler-991 b,260.0
K03580.01,,260.0
K04858.01,,260.0
K05124.01,,260.0
K05558.01,,260.0
K05715.01,,260.0
K08143.01,,260.0
K08268.01,,260.0
K05232.01,,261.0
K07907.01,,261.0
K01025.01,,262.0
K02048.02,,262.0
K04270.01,,262.0
K04458.01,,262.0
K08259.01,,262.0
K03971.01,,263.0
K04105.01,,263.0
K04485.01,,263.0
K07554.01,,263.0
K07660.01,,263.0
K07746.01,,263.0
K00179.02,Kepler-458 b,264.0
K03663.01,Kepler-86 b,264.0
K04515.01,,264.0
K04898.01,,264.0
K05142.01,,264.0
K08110.01,,264.0
K08265.01,,264.0
K03726.01,,265.0
K05018.01,,265.0
K05026.01,,265.0
K05123.01,,265.0
K05330.01,,265.0
K05552.01,,265.0
K05920.01,,265.0
K07649.01,,265.0
K07968.01,,265.0
K07982.01,,265.0
K08255.01,,265.0
K04016.01,Kepler-1540 b,266.0
K04328.01,,266.0
K04781.01,,266.0
K05185.01,,266.0
K05421.01,,266.0
K05423.01,,266.0
K05623.01,,266.0
K05874.01,,266.0
K06676.01,,266.0
K07219.01,,266.0
K00463.01,Kepler-560 b,267.0
K02102.01,Kepler-1097 b,267.0
K02757.01,,267.0
K04065.01,,267.0
K04283.01,,267.0
K05147.01,,267.0
K05444.01,,267.0
K05455.01,,267.0
K05646.01,,267.0
K05869.01,,267.0
K08000.01,,267.0
K03889.01,,268.0
K04103.01,Kepler-1552 b,268.0
K04348.01,,268.0
K04479.01,,268.0
K04609.01,,268.0
K04752.01,,268.0
K06222.01,,268.0
K07696.01,,268.0
K00701.03,Kepler-62 e,269.0
K05021.01,,269.0
K08106.01,,269.0
K04319.01,,270.0
K04378.01,,270.0
K04690.01,,270.0
K05380.01,,270.0
K06064.01,,270.0
K06064.02,,270.0
K08213.01,,270.0
K08282.01,,270.0
K00438.02,Kepler-155 c,271.0
K03282.01,Kepler-1455 b,271.0
K03381.02,,271.0
K03827.01,,271.0
K04218.01,,271.0
K04550.01,Kepler-1653 b,271.0
K04843.01,,271.0
K04940.01,,271.0
K05222.01,,271.0
K05302.01,,271.0
K06273.01,,271.0
K08226.01,,271.0
K01477.01,,272.0
K02583.02,,272.0
K03334.01,,272.0
K03549.01,,272.0
K04941.01,,272.0
K05806.01,,272.0
K07179.01,,272.0
K00812.03,Kepler-235 e,273.0
K01361.01,Kepler-61 b,273.0
K04054.01,,273.0
K04618.01,,273.0
K05888.01,,273.0
K08149.01,,273.0
K08166.02,,273.0
K04051.01,Kepler-1545 b,274.0
K05165.01,,274.0
K05306.01,,274.0
K05548.01,,274.0
K05598.01,,274.0
K05674.01,,274.0
K05850.01,,274.0
K07599.01,,274.0
K08154.01,,274.0
K08285.01,,274.0
K00448.02,Kepler-159 c,275.0
K03577.01,,275.0
K05326.01,,275.0
K00250.04,Kepler-26 e,276.0
K00436.01,,276.0
K01871.01,,276.0
K03497.01,Kepler-1512 b,276.0
K03532.01,,276.0
K01430.03,Kepler-298 d,277.0
K04454.01,,277.0
K05452.01,,277.0
K05851.01,,277.0
K05914.01,,277.0
K02575.01,,278.0
K04460.01,,278.0
K05810.01,,278.0
K07763.01,,278.0
K08166.01,,278.0
K03574.01,,279.0
K04012.01,,279.0
K04210.01,,279.0
K04665.01,,279.0
K05030.01,,279.0
K05067.01,,279.0
K05094.01,,279.0
K05499.01,,279.0
K07665.01,,279.0
K08101.01,,279.0
K03833.01,,280.0
K04552.01,,280.0
K04740.01,,280.0
K05567.01,,280.0
K05889.01,,280.0
K06089.01,,280.0
K08162.01,,280.0
K01463.01,,281.0
K02882.01,,281.0
K05453.01,,281.0
K08002.01,,281.0
K08246.01,,281.0
K08279.01,,281.0
K04440.01,,282.0
K04576.01,,282.0
K05581.01,Kepler-1634 b,282.0
K08160.01,,282.0
K00465.01,,283.0
K01527.01,,283.0
K02691.01,,283.0
K03401.02,,283.0
K04638.01,,283.0
K05408.01,,283.0
K05788.01,,283.0
K05911.01,,283.0
K07960.01,,283.0
K08060.01,,283.0
K08269.01,,283.0
K01411.01,,284.0
K02469.01,,284.0
K04791.01,,284.0
K05489.01,,284.0
K05959.01,,284.0
K08172.01,,284.0
K01330.02,,285.0
K01986.01,Kepler-1038 b,285.0
K04114.01,,285.0
K05973.01,,285.0
K08060.02,,285.0
K08191.01,,285.0
K00172.02,Kepler-69 c,286.0
K00683.01,,286.0
K00950.01,,286.0
K01353.03,,286.0
K03823.01,,286.0
K04084.01,Kepler-1549 b,286.0
K05002.01,,286.0
K08170.01,,286.0
K08286.01,,286.0
K02349.01,,287.0
K03086.01,,287.0
K04333.01,,287.0
K04723.01,,287.0
K05047.01,,287.0
K05922.01,,287.0
K07958.01,,287.0
K08151.01,,287.0
K00600.02,,288.0
K02184.02,,288.0
K03284.01,Kepler-438 b,288.0
K04121.01,Kepler-1554 b,288.0
K04486.01,,288.0
K06971.01,,288.0
K02841.01,,289.0
K02841.01,,289.0
K02841.01,,289.0
K02841.01,,289.0
K02841.01,,289.0
K02841.01,,289.0
K02841.01,,289.0
K02841.01,,289.0
K02841.01,,289.0
K02841.01,,289.0
K02841.01,,289.0
K02841.01,,289.0
K02841.01,,289.0
K03640.01,,289.0
K03640.01,,289.0
K03640.01,,289.0
K03640.01,,289.0
K03640.01,,289.0
K03640.01,,289.0
K03640.01,,289.0
K03640.01,,289.0
K03640.01,,289.0
K03640.01,,289.0
K03640.01,,289.0
K03640.01,,289.0
K03640.01,,289.0
K05226.01,,289.0
K05226.01,,289.0
K05226.01,,289.0
K05226.01,,289.0
K05226.01,,289.0
K05226.01,,289.0
K05226.01,,289.0
K05226.01,,289.0
K05226.01,,289.0
K05226.01,,289.0
K05226.01,,289.0
K05226.01,,289.0
K05226.01,,289.0
K05530.01,,289.0
K05530.01,,289.0
K05530.01,,289.0
K05530.01,,289.0
K05530.01,,289.0
K05530.01,,289.0
K05530.01,,289.0
K05530.01,,289.0
K05530.01,,289.0
K05530.01,,289.0
K05530.01,,289.0
K05530.01,,289.0
K05530.01,,289.0
K05877.01,,289.0
K05877.01,,289.0
K05877.01,,289.0
K05877.01,,289.0
K05877.01,,289.0
K05877.01,,289.0
K05877.01,,289.0
K05877.01,,289.0
K05877.01,,289.0
K05877.01,,289.0
K05877.01,,289.0
K05877.01,,289.0
K05877.01,,289.0
K03900.01,,290.0
K03900.01,,290.0
K03900.01,,290.0
K03900.01,,290.0
K03900.01,,290.0
K03900.01,,290.0
K03900.01,,290.0
K03900.01,,290.0
K03900.01,,290.0
K03900.01,,290.0
K03900.01,,290.0
K03900.01,,290.0
K03900.01,,290.0
K03936.01,,290.0
K03936.01,,290.0
K03936.01,,290.0
K03936.01,,290.0
K03936.01,,290.0
K03936.01,,290.0
K03936.01,,290.0
K03936.01,,290.0
K03936.01,,290.0
K03936.01,,290.0
K03936.01,,290.0
K03936.01,,290.0
K03936.01,,290.0
K04514.01,,290.0
K04514.01,,290.0
K04514.01,,290.0
K04514.01,,290.0
K04514.01,,290.0
K04514.01,,290.0
K04514.01,,290.0
K04514.01,,290.0
K04514.01,,290.0
K04514.01,,290.0
K04514.01,,290.0
K04514.01,,290.0
K04514.01,,290.0
K05036.01,,290.0
K05036.01,,290.0
K05036.01,,290.0
K05036.01,,290.0
K05036.01,,290.0
K05036.01,,290.0
K05036.01,,290.0
K05036.01,,290.0
K05036.01,,290.0
K05036.01,,290.0
K05036.01,,290.0
K05036.01,,290.0
K05036.01,,290.0
K05068.01,,290.0
K05068.01,,290.0
K05068.01,,290.0
K05068.01,,290.0
K05068.01,,290.0
K05068.01,,290.0
K05068.01,,290.0
K05068.01,,290.0
K05068.01,,290.0
K05068.01,,290.0
K05068.01,,290.0
K05068.01,,290.0
K05068.01,,290.0
K05188.01,,290.0
K05188.01,,290.0
K05188.01,,290.0
K05188.01,,290.0
K05188.01,,290.0
K05188.01,,290.0
K05188.01,,290.0
K05188.01,,290.0
K05188.01,,290.0
K05188.01,,290.0
K05188.01,,290.0
K05188.01,,290.0
K05188.01,,290.0
K05703.01,,290.0
K05703.01,,290.0
K05703.01,,290.0
K05703.01,,290.0
K05703.01,,290.0
K05703.01,,290.0
K05703.01,,290.0
K05703.01,,290.0
K05703.01,,290.0
K05703.01,,290.0
K05703.01,,290.0
K05703.01,,290.0
K05703.01,,290.0
K08195.01,,290.0
K08195.01,,290.0
K08195.01,,290.0
K08195.01,,290.0
K08195.01,,290.0
K08195.01,,290.0
K08195.01,,290.0
K08195.01,,290.0
K08195.01,,290.0
K08195.01,,290.0
K08195.01,,290.0
K08195.01,,290.0
K08195.01,,290.0
K01707.02,Kepler-315 c,291.0
K01707.02,Kepler-315 c,291.0
K01707.02,Kepler-315 c,291.0
K01707.02,Kepler-315 c,291.0
K01707.02,Kepler-315 c,291.0
K01707.02,Kepler-315 c,291.0
K01707.02,Kepler-315 c,291.0
K01707.02,Kepler-315 c,291.0
K01707.02,Kepler-315 c,291.0
K01707.02,Kepler-315 c,291.0
K01707.02,Kepler-315 c,291.0
K01707.02,Kepler-315 c,291.0
K01707.02,Kepler-315 c,291.0
K02474.01,,291.0
K02474.01,,291.0
K02474.01,,291.0
K02474.01,,291.0
K02474.01,,291.0
K02474.01,,291.0
K02474.01,,291.0
K02474.01,,291.0
K02474.01,,291.0
K02474.01,,291.0
K02474.01,,291.0
K02474.01,,291.0
K02474.01,,291.0
K02669.01,,291.0
K02669.01,,291.0
K02669.01,,291.0
K02669.01,,291.0
K02669.01,,291.0
K02669.01,,291.0
K02669.01,,291.0
K02669.01,,291.0
K02669.01,,291.0
K02669.01,,291.0
K02669.01,,291.0
K02669.01,,291.0
K02669.01,,291.0
K03034.01,,291.0
K03034.01,,291.0
K03034.01,,291.0
K03034.01,,291.0
K03034.01,,291.0
K03034.01,,291.0
K03034.01,,291.0
K03034.01,,291.0
K03034.01,,291.0
K03034.01,,291.0
K03034.01,,291.0
K03034.01,,291.0
K03034.01,,291.0
K03563.01,,291.0
K03563.01,,291.0
K03563.01,,291.0
K03563.01,,291.0
K03563.01,,291.0
K03563.01,,291.0
